entity_id,legal_name,License Number,entity_status,entity_start,entity_end,license_type,business_category,phone_number,zip_code
BA-1708217-2024,SBSG CONSTRUCTION INC,2124369-DCWP,Active,09/19/2024,02/28/2027,Premises,Home Improvement Contractor,+19174703751,11420
BA-1708237-2024,1 PARK POINT LLC,2124219-DCWP,Active,09/11/2024,11/25/2025,Premises,Garage & Parking Lot,+19173352242,11218
BA-1708288-2024,K-TOWN FOOD MART INC.,2124429-DCWP,Active,09/24/2024,03/31/2026,Premises,Stoop Line Stand,+15165082889,11104
BA-1708325-2024,A & A Parking Corp,2124373-DCWP,Active,09/20/2024,03/31/2027,Premises,Garage & Parking Lot,+17186180276,11206
BA-1708330-2024,786 WIRELESS WORLD INC.,2125220-DCWP,Active,11/12/2024,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+17187750069,11230
BA-1708337-2024,APAN BAZAAR INC,2124261-DCWP,Active,09/13/2024,03/31/2026,Premises,Stoop Line Stand,+13476784774,11372
BA-1708394-2024,JDTECH CONSTRUCTION CORP.,2125256-DCWP,Active,11/13/2024,02/28/2027,Premises,Home Improvement Contractor,+13478163459,10306
BA-1708439-2024,GT SUPPLY INC.,2124174-DCWP,Active,09/10/2024,03/15/2027,Premises,Dealer In Products For The Disabled,+18434710248,11216
BA-1708454-2024,Stanco Home Improvement LLC,2124376-DCWP,Active,09/20/2024,02/28/2027,Premises,Home Improvement Contractor,+13473709404,10306
BA-1708465-2024,MEHAR RENOVATIONS CORP,2124323-DCWP,Active,09/17/2024,02/28/2027,Premises,Home Improvement Contractor,+13479458069,11218
BA-1708466-2024,DANIEL BOLEAGA,2124192-DCWP,Active,09/10/2024,03/31/2026,Premises,Stoop Line Stand,+13474979777,11220
BA-1708469-2024,M.Q HOME CONSTRUCTION INC,2124416-DCWP,Active,09/23/2024,02/28/2027,Premises,Home Improvement Contractor,+13478381619,10314
BA-1708496-2024,Markella Corp.,2124224-DCWP,Active,09/12/2024,03/31/2026,Premises,Stoop Line Stand,+13475536665,11102
BA-1708500-2024,NT GENERAL CONSTRUCTION LLC,2115238-DCA,Active,07/20/2023,02/28/2027,Premises,Home Improvement Contractor,+19344448478,11385
BA-1708503-2024,ESSENTIAL RESTORATION INC.,2111106-DCA,Active,02/17/2023,02/28/2027,Premises,Home Improvement Contractor,+13478428467,10310
BA-1708537-2024,SF RENOVATIONS NYC CORP.,2124324-DCWP,Active,09/17/2024,02/28/2027,Premises,Home Improvement Contractor,+13473957211,11368
BA-1708555-2024,Herman Company & Renovations & General LLC,2125039-DCWP,Active,10/30/2024,02/28/2027,Premises,Home Improvement Contractor,+13476795031,11373
BA-1708585-2024,YONGSHENG FOOD TRADING INC,2124194-DCWP,Active,09/10/2024,03/31/2026,Premises,Stoop Line Stand,+19179753928,11355
BA-1708594-2024,TARA SUPPLY INC.,2124226-DCWP,Active,09/12/2024,03/15/2027,Premises,Dealer In Products For The Disabled,+15164412723,11385
BA-1708595-2024,ISAIAS CONSTRUCTION INC,2127577-DCWP,Active,04/03/2025,02/28/2027,Premises,Home Improvement Contractor,+13478290019,11232
BA-1708599-2024,GADGET GALAXY INC.,2124209-DCWP,Active,09/11/2024,12/31/2026,Premises,Electronics Store,+19293719915,10467
BA-1708606-2024,INGVAR SOLUTIONS INC.,2125139-DCWP,Active,11/04/2024,02/28/2027,Premises,Home Improvement Contractor,+13474101660,10312
BA-1708618-2024,HARLEM MOBILE INC.,2124208-DCWP,Active,09/11/2024,12/31/2026,Premises,Electronics Store,+19293719915,10027
BA-1708626-2024,CONTENTOS CONSTRUCTION CORP.,2124448-DCWP,Active,09/24/2024,02/28/2027,Premises,Home Improvement Contractor,+13474231407,10033
BA-1708633-2024,CITY PLUS PHARMACY INC,2124204-DCWP,Active,09/11/2024,03/15/2027,Premises,Dealer In Products For The Disabled,+19172910586,11433
BA-1708641-2024,AMIGOS DELI & GRILL INC.,2124336-2-DCWP,Active,09/18/2024,11/30/2027,Premises,Electronic Cigarette Dealer,,11220
BA-1708646-2024,LUCKY THREE LADIES INC,2124350-DCWP,Active,09/19/2024,03/31/2026,Premises,Stoop Line Stand,+19173316277,11220
BA-1708647-2024,MANGO RICO NY CORP.,2126563-DCWP,Active,01/31/2025,03/31/2026,Premises,Stoop Line Stand,+17182057362,11373
BA-1708660-2024,EAST RIVER CELLULAR INC.,2124205-DCWP,Active,09/11/2024,12/31/2026,Premises,Electronics Store,+19293719915,10035
BA-1708672-2024,NEIGHBORHOOD DELI NY CORP.,2126094-DCWP,Active,01/06/2025,03/31/2026,Premises,Stoop Line Stand,+13474846260,11219
BA-1708673-2024,Always Reliable Home Improvements LLC,2125530-DCWP,Active,11/27/2024,02/28/2027,Premises,Home Improvement Contractor,+13475151556,10465
BA-1708678-2024,NICHOLAS POND CONSTRUCTION CORP.,2124958-DCWP,Active,10/24/2024,02/28/2027,Premises,Home Improvement Contractor,+19175862260,11211
BA-1708683-2024,BEAN GOURMET COFFEE LLC,2124539-DCWP,Active,09/27/2024,03/31/2026,Premises,Stoop Line Stand,+13478256510,10014
BA-1708701-2024,EL BARRIO MOBILE SOLUTIONS INC.,2124248-DCWP,Active,09/13/2024,12/31/2026,Premises,Electronics Store,+19293719915,10029
BA-1708705-2024,WED RENOVATION CORPORATION,2125621-DCWP,Active,12/04/2024,02/28/2027,Premises,Home Improvement Contractor,+16465001032,10467
BA-1708710-2024,GUNHILL WIRELESS INC.,2124247-DCWP,Active,09/13/2024,12/31/2026,Premises,Electronics Store,+19293719915,10469
BA-1708720-2024,TRADING GLADE INC.,2124258-DCWP,Active,09/13/2024,03/15/2027,Premises,Dealer In Products For The Disabled,+19294536768,11229
BA-1708750-2024,STUDIO A10 LLC,2124549-DCWP,Active,09/30/2024,02/28/2027,Premises,Home Improvement Contractor,+19177506432,11206
BA-1708774-2024,LONGWOOD PHONE PLAZA INC.,2124227-DCWP,Active,09/12/2024,12/31/2026,Premises,Electronics Store,+19293719915,10459
BA-1708775-2024,ALL HVAC SERVICE COMPANY INC.,2125170-DCWP,Active,11/06/2024,02/28/2027,Premises,Home Improvement Contractor,+17188330148,11209
BA-1708777-2024,RAPID MOBILE INC.,2124228-DCWP,Active,09/12/2024,12/31/2026,Premises,Electronics Store,+19293719915,10456
BA-1708780-2024,WIRELESS TECH SOLUTIONS INC.,2127064-DCWP,Active,03/07/2025,12/31/2026,Premises,Electronics Store,+19146025160,10461
BA-1708782-2024,WIRELESS WORLD DEPOT INC.,2124230-DCWP,Active,09/12/2024,12/31/2026,Premises,Electronics Store,+19293719915,10460
BA-1708811-2024,"BE WELL MEDICAL ALERT, INC",2079496-DCA,Active,10/29/2018,03/15/2027,Premises,Dealer In Products For The Disabled,+19179525030,11229
BA-1708813-2024,ROSE REPAIRS PLUS LLC,2124480-DCWP,Active,09/25/2024,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+16467755790,11377
BA-1708814-2024,OPEN DOOR MEDICAL SUPPLY LLC,2120199-DCWP,Active,04/03/2024,03/15/2027,Premises,Dealer In Products For The Disabled,,11218
BA-1708820-2024,HARRY'S PERFECT PAINTING  CORP.,2124444-DCWP,Active,09/24/2024,02/28/2027,Premises,Home Improvement Contractor,+12129458816,11103
BA-1708821-2024,174 PARK OPS LLC,2124728-DCWP,Active,10/10/2024,03/31/2027,Premises,Garage & Parking Lot,+12129299404,10033
BA-1708869-2024,"David Dennis Motors, LLC",2124995-DCWP,Active,10/28/2024,07/31/2027,Premises,Secondhand Dealer - Auto,+19148797300,10019
BA-1708874-2024,LUIGY ELECTRONICS LLC,2124279-DCWP,Active,09/16/2024,12/31/2026,Premises,Electronics Store,+13476016327,11237
BA-1708876-2024,SOLA PARKING LLC,2125966-DCWP,Active,12/27/2024,11/09/2025,Premises,Garage & Parking Lot,+18777275464,11377
BA-1708890-2024,SPARK CONTRACTING NY CORP,2124812-DCWP,Active,10/16/2024,02/28/2027,Premises,Home Improvement Contractor,+19176001441,10309
BA-1708903-2024,Bidewese Construction Corp,2124419-DCWP,Active,09/23/2024,02/28/2027,Premises,Home Improvement Contractor,+19295028371,10451
BA-1708910-2024,SOLIMAN DELICIOUS DELI CORP.,2124712-2-DCWP,Active,10/09/2024,12/31/2027,Premises,Tobacco Retail Dealer,+12125295414,10003
BA-1708917-2024,40 MP PARKING INC.,2125478-DCWP,Active,11/25/2024,03/31/2027,Premises,Garage & Parking Lot,+17185817841,10454
BA-1708980-2024,Legacy HVAC & Mechanical Services INC,2125254-DCWP,Active,11/13/2024,02/28/2027,Premises,Home Improvement Contractor,+19172005456,10304
BA-1708982-2024,BUSHWICK MARKET INC.,2125483-DCWP,Active,11/25/2024,03/31/2026,Premises,Stoop Line Stand,+17189752955,11237
BA-1708994-2024,SIGNATURE HOME CONTRACTING INC,2125142-DCWP,Active,11/04/2024,02/28/2027,Premises,Home Improvement Contractor,+19178607416,10305
BA-1709036-2024,Legacy NYJ Inc,2124296-DCWP,Active,09/16/2024,12/31/2026,Premises,Electronics Store,+19298108833,11354
BA-1709067-2024,MACARENO BAKERY CORP.,2124618-DCWP,Active,10/03/2024,03/31/2026,Premises,Stoop Line Stand,+19293407699,11220
BA-1709109-2024,MOH CONSTRUCTION CORP.,2125258-DCWP,Active,11/13/2024,02/28/2027,Premises,Home Improvement Contractor,+17182230305,11234
BA-1709129-2024,GIMMY ANTONIO PALACIOS CANIZALES,2124276-DCWP,Active,09/16/2024,12/31/2026,Premises,Electronics Store,+16195196174,11221
BA-1709135-2024,Rex Watches LLC,2126037-DCWP,Active,01/03/2025,07/31/2027,Premises,Secondhand Dealer - General,+15169026004,10036
BA-1709148-2024,BROOKLYN SOLAR PARTNERS LLC,2125602-DCWP,Active,12/03/2024,02/28/2027,Premises,Home Improvement Contractor,+17186371212,11223
BA-1709152-2024,A101 CONSTRUCTION+DESIGN INC,1302691-DCA,Active,10/21/2008,02/28/2027,Premises,Home Improvement Contractor,+13473072182,11379
BA-1709155-2024,NEIGHBORHOOD APPLIANCES INC,2124299-DCWP,Active,09/17/2024,12/31/2026,Premises,Electronics Store,+17188057770,11419
BA-1709163-2024,JW Jewelers Inc,2124576-DCWP,Active,10/01/2024,07/31/2027,Premises,Secondhand Dealer - General,+12017901223,11236
BA-1709173-2024,HOME REPAIR CENTER INC,2127225-DCWP,Active,03/14/2025,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+13476563073,11211
BA-1709203-2024,CALLE AUTO REPAIR INC.,2124744-DCWP,Active,10/11/2024,07/31/2027,Premises,Secondhand Dealer - General,+17186884296,11377
BA-1709209-2024,835 PAWNIT WESTCHESTER LTD,1219628-DCA,Active,02/22/2006,04/30/2026,Premises,Pawnbroker,+17188616100,10459
BA-1709211-2024,ABC DME. INC.,2020416-DCA,Active,04/02/2015,03/15/2027,Premises,Dealer In Products For The Disabled,+13478280883,11358
BA-1709256-2024,KING ELECTRONIC HUB II INC.,2128701-DCWP,Active,05/20/2025,07/31/2027,Premises,Secondhand Dealer - General,+17184155180,11419
BA-1709265-2024,"SCERRI, JOSEPH S.",2040657-DCA,Active,07/18/2016,02/28/2027,Premises,Home Improvement Contractor,+12124720671,10009
BA-1709283-2024,Jason & Co Jewelers Inc.,2124715-DCWP,Active,10/09/2024,07/31/2027,Premises,Secondhand Dealer - General,+15169936553,10011
BA-1709290-2024,FIVESTAR CONSTRUCTION BROOKLYN NYC INC.,2124860-DCWP,Active,10/18/2024,02/28/2027,Premises,Home Improvement Contractor,+16096654633,11218
BA-1709310-2024,"Tetra Walls, Inc.",2125026-DCWP,Active,10/29/2024,02/28/2027,Premises,Home Improvement Contractor,+19146978911,10013
BA-1709313-2024,DEDDICH MULTI-SERVICES LLC,2124515-DCWP,Active,09/26/2024,07/31/2027,Premises,Secondhand Dealer - General,+13473624534,11216
BA-1709315-2024,DEDDICH MULTI-SERVICES LLC,2124485-DCWP,Active,09/25/2024,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+13328776726,11216
BA-1709325-2024,1BPP GARAGE LLC,2124807-DCWP,Active,10/16/2024,03/31/2027,Premises,Garage & Parking Lot,+12124903460,10004
BA-1709336-2024,Your Wireless Corona LLC,2126242-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,11368
BA-1709340-2024,Your Wireless Corona LLC,2126244-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,11206
BA-1709343-2024,CLASSIC TOWING INC,2013489-DCA,Active,09/16/2014,04/30/2026,Premises,Tow Truck Company,+17183833890,11373
BA-1709347-2024,Your Wireless Corona LLC,2126243-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,11211
BA-1709349-2024,VERRAZANO TRANPORTS L.L.C.,2125933-DCWP,Active,12/26/2024,04/30/2026,Premises,Tow Truck Company,+17182106782,10303
BA-1709355-2024,Your Wireless Forest Hills LLC,2126238-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,11375
BA-1709366-2024,PMF Gift INC,2124462-DCWP,Active,09/25/2024,12/31/2026,Premises,Electronics Store,+16464007425,11216
BA-1709368-2024,STATEWIDE GENERAL CONSTRUCTION INC,2124613-DCWP,Active,10/02/2024,02/28/2027,Premises,Home Improvement Contractor,+17189163900,11568
BA-1709369-2024,Your Wireless Glen Oaks LLC,2126237-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,11004
BA-1709373-2024,Your Wireless Prospect Park LLC,2126235-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,11215
BA-1709374-2024,Your Wireless Queens Blvd LLC,2124470-DCWP,Active,09/25/2024,12/31/2026,Premises,Electronics Store,+15168339100,11375
BA-1709380-2024,ROOSEVELT FLORIST INC.,2129617-DCWP,Active,06/26/2025,03/31/2026,Premises,Stoop Line Stand,+13473189999,11354
BA-1709434-2024,Your Wireless Flushing 2 LLC,2126239-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,11367
BA-1709437-2024,Your Wireless Greenwich ST NYC LLC,2126236-DCWP,Active,01/09/2025,07/31/2027,Premises,Secondhand Dealer - General,+15168339100,10007
BA-1709445-2024,AESTHETIC DESIGN ALLIANCE CORP,2126717-DCWP,Active,02/11/2025,02/28/2027,Premises,Home Improvement Contractor,+19176693935,10306
BA-1709467-2024,Pearl Parking Llc,2126433-DCWP,Active,01/22/2025,03/31/2027,Premises,Garage & Parking Lot,+18777275464,10038
BA-1709473-2024,Chickee's Vintage LLC,2108614-DCA,Active,09/06/2022,07/31/2027,Premises,Secondhand Dealer - General,+12395958845,11249
BA-1709475-2024,DURRES1 CONSTRUCTION AND MANAGEMENT SERVICES INC,2124417-DCWP,Active,09/23/2024,02/28/2027,Premises,Home Improvement Contractor,+13477021501,10954
BA-1709477-2024,ROBERT CONSTRUCTION DESIGN LLC,2128935-DCWP,Active,05/27/2025,02/28/2027,Premises,Home Improvement Contractor,+19174957635,10463
BA-1709481-2024,175 WEST 12TH STREET PARKING CORP.,2124374-DCWP,Active,09/20/2024,03/31/2027,Premises,Garage & Parking Lot,+12127367171,10011
BA-1709530-2024,XCLUSIVE TRADING NY LLC,2124377-DCWP,Active,09/20/2024,12/31/2026,Premises,Electronics Store,+18322762309,10469
BA-1709580-2024,JULIOTTE ENT. LLC,2125663-DCWP,Active,12/06/2024,02/28/2027,Premises,Home Improvement Contractor,+13478805585,11204
BA-1709607-2024,Los Ramos Deli Corp,2124406-DCWP,Active,09/23/2024,03/31/2026,Premises,Stoop Line Stand,,11206
BA-1709611-2024,"LUBAN MEP, INC.",2124653-DCWP,Active,10/04/2024,02/28/2027,Premises,Home Improvement Contractor,+19175318332,11373
BA-1709619-2024,S & F FOODS AND GROCERY INC.,2124407-DCWP,Active,09/23/2024,03/31/2026,Premises,Stoop Line Stand,+13477770370,11217
BA-1709627-2024,2750 FOOD CORP.,2124404-DCWP,Active,09/23/2024,03/31/2026,Premises,Stoop Line Stand,+13472938050,10461
BA-1709681-2024,"RLC SOLUTIONS, LLC",2124921-DCWP,Active,10/23/2024,02/28/2027,Premises,Home Improvement Contractor,+19176407098,11204
BA-1709687-2024,K MOBILE WIRELESS INC.,2124423-DCWP,Active,09/23/2024,12/31/2026,Premises,Electronics Store,+16465333617,10454
BA-1709692-2024,"FUTURE BUILDERS CONSTRUCTION COMPANY, INC.",2126151-DCWP,Active,01/07/2025,02/28/2027,Premises,Home Improvement Contractor,+17185024602,11369
BA-1709742-2024,CROSS PARKING LLC,2124457-DCWP,Active,09/25/2024,03/31/2027,Premises,Garage & Parking Lot,,10014
BA-1709746-2024,Upscale Tech Inc.,2124537-DCWP,Active,09/27/2024,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+17185504347,11235
BA-1709768-2024,TIER1INTERIORSLLC,2124771-DCWP,Active,10/15/2024,02/28/2027,Premises,Home Improvement Contractor,+13478841231,10307
BA-1709770-2024,Yellow Restoration Inc,2124824-DCWP,Active,10/16/2024,02/28/2027,Premises,Home Improvement Contractor,+19177101129,11203
BA-1709772-2024,STILLWELL CONVENIENCE INC,2127742-1-DCWP,Active,04/11/2025,11/30/2026,Premises,Electronic Cigarette Dealer,+13474195966,11223
BA-1709779-2024,200 E 89TH PARKING LLC,2124599-DCWP,Active,10/02/2024,03/31/2027,Premises,Garage & Parking Lot,+12128887400,10128
BA-1709780-2024,QUICKTECH PHONE REPAIRS LLC,2126852-DCWP,Active,02/24/2025,07/31/2027,Premises,Secondhand Dealer - General,+18018009085,10022
BA-1709795-2024,"ALL NYC HOUSEWARE DISTRIBUTOR, INC.",2131501-DCWP,Active,10/10/2025,03/31/2026,Premises,Stoop Line Stand,+19295831926,10033
BA-1709802-2024,J.A.L GENERAL CONSTRUCTION CORP,2125851-DCWP,Active,12/19/2024,02/28/2027,Premises,Home Improvement Contractor,+13472204401,11433
BA-1709810-2024,JAHANGIR CONSTRUCTION INC,2124675-DCWP,Active,10/08/2024,02/28/2027,Premises,Home Improvement Contractor,+16467401962,11230
BA-1709821-2024,MAIN ST APOTHECARY INC.,2124437-DCWP,Active,09/24/2024,03/15/2027,Premises,Dealer In Products For The Disabled,+19174640006,10307
BA-1709853-2024,XIAOMAO DAILY NECESSITIES WHOLESALE INC,2129433-DCWP,Active,06/17/2025,03/31/2026,Premises,Stoop Line Stand,,11355
BA-1709863-2024,"CREATIVE BOOKING AGENCY, INC.",1402633-DCA,Active,04/10/2012,05/01/2026,Premises,Employment Agency,+19174506112,10016
BA-1709870-2024,Mega-Max LLC,2124851-DCWP,Active,10/18/2024,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+15168600607,11235
BA-1709890-2024,ARTHUR'S GOLD MARKET CORP,2124624-DCWP,Active,10/03/2024,04/30/2026,Premises,Pawnbroker,+19174508209,10036
BA-1709896-2024,Joy Gree LLC,2124685-DCWP,Active,10/08/2024,02/28/2027,Premises,Home Improvement Contractor,,11428
BA-1709922-2024,Your Wireless Bell Blvd LLC,2124459-DCWP,Active,09/25/2024,12/31/2026,Premises,Electronics Store,+15168339100,11361
BA-1709928-2024,NATIONAL EQUIPMENT & SUPPLY INC,2124475-DCWP,Active,09/25/2024,03/15/2027,Premises,Dealer In Products For The Disabled,+19179450297,11385
BA-1709936-2024,MILAN SUPERMARKET INC.,2124533-DCWP,Active,09/27/2024,03/31/2026,Premises,Stoop Line Stand,+19176785630,11218
BA-1709960-2024,NEW QUICK DELI CORP.,2125369-2-DCWP,Active,11/19/2024,12/31/2027,Premises,Tobacco Retail Dealer,,11220
BA-1709961-2024,QUICK FOOD MART AND DELI CORP.,2124752-2-DCWP,Active,10/11/2024,11/30/2027,Premises,Electronic Cigarette Dealer,+13472785632,10009
BA-1709987-2024,SANDY S JEWELRY INC,2125734-DCWP,Active,12/12/2024,07/31/2027,Premises,Secondhand Dealer - General,+19179291708,11355
BA-1709993-2024,Skyline Parking LLC,2124532-DCWP,Active,09/27/2024,01/05/2026,Premises,Garage & Parking Lot,+15168254661,11373
BA-1710006-2024,BK PARKING GROUP INC,2124505-DCWP,Active,09/26/2024,03/31/2027,Premises,Garage & Parking Lot,+19147140259,10458
BA-1710014-2024,CELLMASTER WIRELESS,2125229-DCWP,Active,11/12/2024,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+16314524198,11206
BA-1710030-2024,JOJO VARIETY STORE LLC,2108530-DCA,Active,08/31/2022,07/31/2027,Premises,Secondhand Dealer - General,+15165954634,11428
BA-1710031-2024,MELANIA LOGISTICS INC,2124760-DCWP,Active,10/15/2024,02/28/2027,Premises,Home Improvement Contractor,+19298990050,11235
BA-1710067-2024,BROTHERS MULTI SERVICE LLC,2126906-DCWP,Active,02/26/2025,07/31/2027,Premises,Secondhand Dealer - General,+19293508848,11216
BA-1710070-2024,THESQUARE.NYC CORP,2131729-DCWP,Active,10/21/2025,02/28/2027,Premises,Home Improvement Contractor,+13472237282,10016
BA-1710073-2024,J & S  MOSLEY CONSTRUCTION LLC,2125424-DCWP,Active,11/21/2024,02/28/2027,Premises,Home Improvement Contractor,+13473517597,11231
BA-1710084-2024,YELLOWSTONE CONTRACTING NY INC,2124964-DCWP,Active,10/25/2024,02/28/2027,Premises,Home Improvement Contractor,+19173271024,11220
BA-1710096-2024,"DREAM TEAM TALENT AGENCY, LLC",2118902-DCWP,Active,01/22/2024,05/01/2026,Premises,Employment Agency,+17737196342,11222
BA-1710099-2024,BRONX MOTOR TOYS INC.,2124524-DCWP,Active,09/27/2024,12/31/2026,Premises,Electronics Store,+17188813020,10475
BA-1710102-2024,CELLMASTER WIRELESS LLC,2124506-DCWP,Active,09/26/2024,12/31/2026,Premises,Electronics Store,,11206
BA-1710126-2024,WELLPATH EQUIPMENT INC.,2124535-DCWP,Active,09/27/2024,03/15/2027,Premises,Dealer In Products For The Disabled,,11426
BA-1710145-2024,Mighty Roofing Corp,2096878-DCA,Active,11/09/2020,02/28/2027,Premises,Home Improvement Contractor,+17188731236,11201
BA-1710154-2024,EL TORITO MEAT MARKET CORP.,2124817-DCWP,Active,10/16/2024,03/31/2026,Premises,Stoop Line Stand,+13479023853,10458
BA-1710164-2024,MED CARE SUPPLY DELIVERY INC,2124527-DCWP,Active,09/27/2024,03/15/2027,Premises,Dealer In Products For The Disabled,+13472093794,11223
BA-1710182-2024,LINK MOBILE INC,2106000-DCA,Active,05/13/2022,12/31/2026,Premises,Electronics Store,+16464062982,11232
BA-1710228-2024,Four Four Retail LLC,2124885-DCWP,Active,10/21/2024,07/31/2027,Premises,Secondhand Dealer - General,+19175151265,10022
BA-1710231-2024,TREASURE ISLAND PRODUCE CORPORATION,2125719-DCWP,Active,12/10/2024,03/31/2026,Premises,Stoop Line Stand,+19177091444,11223
BA-1710234-2024,SOL DE MEXICO MINIMARKET CORP.,2124776-DCWP,Active,10/15/2024,03/31/2026,Premises,Stoop Line Stand,,11379
BA-1710237-2024,Flamingos Vintage Kilo LLC,2126836-DCWP,Active,02/20/2025,07/31/2027,Premises,Secondhand Dealer - General,+18328710579,10001
